Datetime,Open,High,Low,Close,Adj Close,Volume,class
2023-01-22 02:00:00+00:00,22807.580078125,22823.37890625,22696.88671875,22725.0,22725.0,106389504,1
2023-01-22 03:00:00+00:00,22722.931640625,22770.576171875,22711.634765625,22757.630859375,22757.630859375,9453568,0
2023-01-22 04:00:00+00:00,22759.1640625,22848.138671875,22744.521484375,22833.177734375,22833.177734375,0,0
2023-01-22 05:00:00+00:00,22834.65625,22887.40625,22834.65625,22887.205078125,22887.205078125,134561792,0
2023-01-22 06:00:00+00:00,22885.357421875,22952.837890625,22876.564453125,22929.9296875,22929.9296875,0,-1
2023-01-22 07:00:00+00:00,22929.947265625,22939.59765625,22899.78515625,22905.26171875,22905.26171875,0,0
2023-01-22 08:00:00+00:00,22904.404296875,22911.68359375,22847.427734375,22890.072265625,22890.072265625,0,0
2023-01-22 09:00:00+00:00,22893.337890625,22920.6640625,22857.009765625,22860.9609375,22860.9609375,0,0
2023-01-22 10:00:00+00:00,22860.943359375,22895.599609375,22855.880859375,22890.2734375,22890.2734375,0,0
2023-01-22 11:00:00+00:00,22887.71484375,22887.71484375,22776.177734375,22778.927734375,22778.927734375,0,1
2023-01-22 12:00:00+00:00,22777.83984375,22841.0703125,22729.408203125,22841.0703125,22841.0703125,0,0
2023-01-22 13:00:00+00:00,22845.830078125,22923.236328125,22845.830078125,22907.4765625,22907.4765625,0,0
2023-01-22 14:00:00+00:00,22906.44921875,22963.3671875,22887.603515625,22963.3671875,22963.3671875,0,-1
2023-01-22 15:00:00+00:00,22966.603515625,23056.73046875,22769.4140625,22813.74609375,22813.74609375,259225600,1
2023-01-22 16:00:00+00:00,22813.740234375,22858.076171875,22751.85546875,22835.708984375,22835.708984375,0,0
2023-01-22 17:00:00+00:00,22831.423828125,22929.595703125,22811.578125,22919.177734375,22919.177734375,0,-1
2023-01-22 18:00:00+00:00,22919.634765625,22924.908203125,22847.619140625,22847.619140625,22847.619140625,0,0
2023-01-22 19:00:00+00:00,22845.552734375,22848.08203125,22785.095703125,22785.095703125,22785.095703125,0,0
2023-01-22 20:00:00+00:00,22768.326171875,22768.326171875,22435.595703125,22459.880859375,22459.880859375,1421455360,1
2023-01-22 21:00:00+00:00,22457.01171875,22610.203125,22387.900390625,22590.833984375,22590.833984375,751642624,0
2023-01-22 22:00:00+00:00,22596.6953125,22660.896484375,22559.400390625,22659.9921875,22659.9921875,0,0
2023-01-22 23:00:00+00:00,22663.859375,22746.04296875,22658.361328125,22720.53125,22720.53125,0,0
2023-01-23 00:00:00+00:00,22721.087890625,22783.30859375,22681.005859375,22752.046875,22752.046875,35155968,-1
2023-01-23 01:00:00+00:00,22751.560546875,22796.423828125,22734.984375,22734.984375,22734.984375,0,0
2023-01-23 02:00:00+00:00,22728.18359375,22748.009765625,22713.126953125,22747.03515625,22747.03515625,0,0
2023-01-23 03:00:00+00:00,22746.34765625,22759.751953125,22680.005859375,22680.005859375,22680.005859375,12163072,1
2023-01-23 04:00:00+00:00,22681.7734375,22748.67578125,22675.240234375,22748.123046875,22748.123046875,0,-1
2023-01-23 05:00:00+00:00,22748.529296875,22756.373046875,22720.90234375,22724.744140625,22724.744140625,0,1
2023-01-23 06:00:00+00:00,22722.95703125,22781.345703125,22703.560546875,22772.7578125,22772.7578125,3723264,-1
2023-01-23 07:00:00+00:00,22770.44921875,22779.298828125,22670.98046875,22695.69140625,22695.69140625,199774208,1
2023-01-23 08:00:00+00:00,22696.48046875,22758.29296875,22692.71484375,22730.298828125,22730.298828125,116236288,0
2023-01-23 09:00:00+00:00,22727.521484375,22773.658203125,22717.205078125,22770.5546875,22770.5546875,0,0
2023-01-23 10:00:00+00:00,22771.546875,22932.107421875,22771.546875,22926.6171875,22926.6171875,457318400,-1
2023-01-23 11:00:00+00:00,22920.6953125,22920.6953125,22849.884765625,22893.53515625,22893.53515625,2584576,0
2023-01-23 12:00:00+00:00,22895.513671875,22944.533203125,22854.876953125,22928.927734375,22928.927734375,159354880,0
2023-01-23 13:00:00+00:00,22926.060546875,22927.51171875,22766.423828125,22795.84375,22795.84375,436938752,1
2023-01-23 14:00:00+00:00,22798.255859375,23042.630859375,22730.189453125,22963.501953125,22963.501953125,1306054656,-1
2023-01-23 15:00:00+00:00,22886.94140625,22895.013671875,22654.3046875,22878.640625,22878.640625,563124224,1
2023-01-23 16:00:00+00:00,22877.20703125,22910.244140625,22824.099609375,22900.279296875,22900.279296875,129781760,0
2023-01-23 17:00:00+00:00,22904.6328125,22985.8359375,22870.806640625,22985.8359375,22985.8359375,0,0
2023-01-23 18:00:00+00:00,22996.634765625,23126.486328125,22996.634765625,23065.12109375,23065.12109375,989353984,-1
2023-01-23 19:00:00+00:00,23037.466796875,23037.466796875,22714.498046875,22791.912109375,22791.912109375,974866432,1
2023-01-23 20:00:00+00:00,22792.0390625,22943.16796875,22789.931640625,22943.16796875,22943.16796875,0,0
2023-01-23 21:00:00+00:00,22955.69140625,22998.583984375,22955.69140625,22989.130859375,22989.130859375,0,-1
2023-01-23 22:00:00+00:00,22990.609375,23014.26953125,22919.337890625,22936.982421875,22936.982421875,0,0
2023-01-23 23:00:00+00:00,22933.328125,22954.6875,22902.9453125,22936.890625,22936.890625,0,1
2023-01-24 00:00:00+00:00,22929.626953125,22998.17578125,22901.212890625,22980.994140625,22980.994140625,0,0
2023-01-24 01:00:00+00:00,22984.859375,23059.462890625,22958.85546875,23059.462890625,23059.462890625,173848576,0
2023-01-24 02:00:00+00:00,23066.94140625,23133.548828125,23066.94140625,23070.353515625,23070.353515625,358406144,0
2023-01-24 03:00:00+00:00,23069.58984375,23081.27734375,23038.259765625,23081.189453125,23081.189453125,0,-1
2023-01-24 04:00:00+00:00,23080.9921875,23107.939453125,23072.93359375,23072.93359375,23072.93359375,0,0
2023-01-24 05:00:00+00:00,23075.3046875,23133.58984375,23041.88671875,23103.18359375,23103.18359375,210608128,0
2023-01-24 06:00:00+00:00,23106.724609375,23134.01171875,23096.87109375,23096.87109375,23096.87109375,37105664,0
2023-01-24 07:00:00+00:00,23099.302734375,23110.390625,23052.98046875,23056.53125,23056.53125,0,0
2023-01-24 08:00:00+00:00,23057.603515625,23078.728515625,23047.083984375,23060.302734375,23060.302734375,0,0
2023-01-24 09:00:00+00:00,23059.638671875,23059.638671875,22843.021484375,22876.990234375,22876.990234375,1051195392,1
2023-01-24 10:00:00+00:00,22874.6171875,22947.056640625,22874.6171875,22925.12109375,22925.12109375,0,-1
2023-01-24 11:00:00+00:00,22922.7109375,22933.01171875,22901.03125,22912.216796875,22912.216796875,0,1
2023-01-24 12:00:00+00:00,22917.3515625,23001.6015625,22906.88671875,22983.615234375,22983.615234375,0,-1
2023-01-24 13:00:00+00:00,22981.587890625,23009.25390625,22849.17578125,22873.853515625,22873.853515625,0,1
2023-01-24 14:00:00+00:00,22876.662109375,22938.271484375,22817.2109375,22918.947265625,22918.947265625,0,0
2023-01-24 15:00:00+00:00,22912.2265625,22940.373046875,22825.888671875,22939.4296875,22939.4296875,0,-1
2023-01-24 16:00:00+00:00,22938.623046875,22942.712890625,22866.404296875,22867.982421875,22867.982421875,0,1
2023-01-24 17:00:00+00:00,22875.373046875,22912.65234375,22821.21484375,22906.91015625,22906.91015625,0,0
2023-01-24 18:00:00+00:00,22913.416015625,23017.560546875,22900.060546875,23001.6796875,23001.6796875,0,0
2023-01-24 19:00:00+00:00,22999.53125,23038.7578125,22975.87109375,23016.744140625,23016.744140625,0,-1
2023-01-24 20:00:00+00:00,23019.017578125,23025.93359375,22909.033203125,22989.65625,22989.65625,0,0
2023-01-24 21:00:00+00:00,22993.310546875,23048.177734375,22886.943359375,22909.7734375,22909.7734375,221984768,0
2023-01-24 22:00:00+00:00,22908.009765625,22912.640625,22730.181640625,22781.72265625,22781.72265625,1010104320,0
2023-01-24 23:00:00+00:00,22774.853515625,22778.45703125,22549.744140625,22637.078125,22637.078125,1080956928,0
2023-01-25 00:00:00+00:00,22639.267578125,22694.05078125,22542.673828125,22674.658203125,22674.658203125,521639936,0
2023-01-25 01:00:00+00:00,22667.3671875,22667.3671875,22406.076171875,22491.748046875,22491.748046875,710981632,1
2023-01-25 02:00:00+00:00,22490.697265625,22580.361328125,22490.697265625,22550.001953125,22550.001953125,0,0
2023-01-25 03:00:00+00:00,22552.8828125,22640.783203125,22552.8828125,22638.654296875,22638.654296875,51873792,0
2023-01-25 04:00:00+00:00,22640.578125,22660.19140625,22638.91796875,22638.91796875,22638.91796875,0,0
2023-01-25 05:00:00+00:00,22640.72265625,22689.890625,22624.859375,22687.060546875,22687.060546875,0,0
2023-01-25 06:00:00+00:00,22688.455078125,22736.107421875,22660.69921875,22732.689453125,22732.689453125,18323456,-1
2023-01-25 07:00:00+00:00,22732.19921875,22746.970703125,22715.978515625,22731.1796875,22731.1796875,0,0
2023-01-25 08:00:00+00:00,22730.61328125,22739.009765625,22684.646484375,22684.646484375,22684.646484375,38184960,0
2023-01-25 09:00:00+00:00,22682.052734375,22690.357421875,22615.08984375,22641.953125,22641.953125,0,0
2023-01-25 10:00:00+00:00,22640.9375,22640.9375,22551.41796875,22624.876953125,22624.876953125,209887232,0
2023-01-25 11:00:00+00:00,22625.150390625,22630.6796875,22586.701171875,22599.845703125,22599.845703125,0,1
2023-01-25 12:00:00+00:00,22600.078125,22736.791015625,22600.078125,22695.57421875,22695.57421875,310562816,-1
2023-01-25 13:00:00+00:00,22695.93359375,22727.470703125,22612.806640625,22612.806640625,22612.806640625,0,0
2023-01-25 14:00:00+00:00,22609.5703125,22628.0625,22495.197265625,22495.197265625,22495.197265625,0,1
2023-01-25 15:00:00+00:00,22493.59765625,22592.701171875,22413.361328125,22592.701171875,22592.701171875,380768256,0
2023-01-25 16:00:00+00:00,22591.52734375,22664.72265625,22556.2890625,22647.19140625,22647.19140625,380133376,-1
2023-01-25 17:00:00+00:00,22646.763671875,22651.603515625,22556.125,22582.001953125,22582.001953125,0,1
2023-01-25 18:00:00+00:00,22582.9140625,22700.478515625,22582.9140625,22700.478515625,22700.478515625,0,0
2023-01-25 19:00:00+00:00,22706.35546875,22759.173828125,22688.3125,22759.173828125,22759.173828125,248870912,0
2023-01-25 20:00:00+00:00,22758.7734375,22917.833984375,22757.92578125,22917.833984375,22917.833984375,739786752,0
2023-01-25 21:00:00+00:00,22915.548828125,23569.76171875,22905.037109375,23569.76171875,23569.76171875,1822863360,-1
2023-01-25 22:00:00+00:00,23565.00390625,23722.099609375,22941.62890625,22945.640625,22945.640625,1327671296,1
2023-01-25 23:00:00+00:00,22952.025390625,23188.95703125,22952.025390625,23119.8671875,23119.8671875,7385088,0
2023-01-26 00:00:00+00:00,23108.955078125,23225.158203125,23084.71875,23218.236328125,23218.236328125,53045248,-1
2023-01-26 01:00:00+00:00,23222.265625,23237.078125,23168.33203125,23168.33203125,23168.33203125,0,0
2023-01-26 02:00:00+00:00,23168.369140625,23235.37890625,23167.619140625,23191.34375,23191.34375,102211584,0
2023-01-26 03:00:00+00:00,23191.376953125,23224.447265625,23140.78125,23143.484375,23143.484375,59496448,0
2023-01-26 04:00:00+00:00,23142.45703125,23187.67578125,23127.443359375,23182.484375,23182.484375,205518848,0
2023-01-26 05:00:00+00:00,23180.75,23193.853515625,23158.181640625,23168.935546875,23168.935546875,0,0
2023-01-26 06:00:00+00:00,23170.5234375,23173.77734375,23004.513671875,23078.501953125,23078.501953125,699895808,0
2023-01-26 07:00:00+00:00,23080.83203125,23092.0078125,22998.21484375,23002.712890625,23002.712890625,203354112,0
2023-01-26 08:00:00+00:00,23005.783203125,23049.939453125,22973.640625,23046.873046875,23046.873046875,116617216,0
2023-01-26 09:00:00+00:00,23042.900390625,23047.455078125,22950.21875,22992.568359375,22992.568359375,0,0
2023-01-26 10:00:00+00:00,22993.111328125,22994.66015625,22915.01953125,22937.72265625,22937.72265625,0,1
2023-01-26 11:00:00+00:00,22937.8359375,22994.98046875,22925.31640625,22987.712890625,22987.712890625,880478208,0
2023-01-26 12:00:00+00:00,22989.166015625,23130.328125,22982.66796875,23130.328125,23130.328125,0,-1
2023-01-26 13:00:00+00:00,23131.759765625,23145.4765625,23018.990234375,23121.36328125,23121.36328125,748478464,0
2023-01-26 14:00:00+00:00,23123.80859375,23215.00390625,22997.564453125,23005.0078125,23005.0078125,527284224,0
2023-01-26 15:00:00+00:00,23011.583984375,23152.01171875,22963.94140625,22963.94140625,22963.94140625,0,1
2023-01-26 16:00:00+00:00,22969.248046875,23031.86328125,22911.373046875,23003.21875,23003.21875,146550784,0
2023-01-26 17:00:00+00:00,23008.603515625,23053.361328125,22993.646484375,23013.96484375,23013.96484375,0,0
2023-01-26 18:00:00+00:00,23007.373046875,23096.7578125,22986.595703125,23046.9765625,23046.9765625,43421696,0
2023-01-26 19:00:00+00:00,23049.04296875,23083.58203125,23021.86328125,23070.31640625,23070.31640625,0,0
2023-01-26 20:00:00+00:00,23073.41015625,23132.888671875,23066.666015625,23132.888671875,23132.888671875,0,-1
2023-01-26 21:00:00+00:00,23131.376953125,23131.376953125,23013.564453125,23081.765625,23081.765625,0,0
2023-01-26 22:00:00+00:00,23081.8984375,23120.912109375,23028.609375,23028.609375,23028.609375,0,0
2023-01-26 23:00:00+00:00,23025.716796875,23034.14453125,23002.3515625,23032.826171875,23032.826171875,0,0
2023-01-27 00:00:00+00:00,23030.716796875,23068.26953125,22935.5859375,22935.5859375,22935.5859375,0,0
2023-01-27 01:00:00+00:00,22937.806640625,22970.068359375,22661.677734375,22672.63671875,22672.63671875,504649728,1
2023-01-27 02:00:00+00:00,22669.12890625,22811.416015625,22654.59375,22793.5859375,22793.5859375,45762560,0
2023-01-27 03:00:00+00:00,22794.568359375,22847.71875,22794.568359375,22803.990234375,22803.990234375,0,0
2023-01-27 04:00:00+00:00,22798.748046875,22852.666015625,22784.830078125,22821.00390625,22821.00390625,0,0
2023-01-27 05:00:00+00:00,22819.416015625,23014.720703125,22818.296875,23014.720703125,23014.720703125,421087232,-1
2023-01-27 06:00:00+00:00,23013.21875,23043.6640625,23004.177734375,23005.0703125,23005.0703125,0,1
2023-01-27 07:00:00+00:00,23006.90625,23069.41015625,22966.33203125,23067.9375,23067.9375,0,-1
2023-01-27 08:00:00+00:00,23069.654296875,23075.623046875,22965.72265625,22965.72265625,22965.72265625,81258496,0
2023-01-27 09:00:00+00:00,22966.146484375,22984.9453125,22941.986328125,22959.19921875,22959.19921875,0,0
2023-01-27 10:00:00+00:00,22961.33203125,22989.34375,22928.328125,22936.962890625,22936.962890625,0,0
2023-01-27 11:00:00+00:00,22941.02734375,22969.63671875,22938.203125,22958.47265625,22958.47265625,0,0
2023-01-27 12:00:00+00:00,22961.029296875,22989.3984375,22931.33203125,22951.34765625,22951.34765625,0,0
2023-01-27 13:00:00+00:00,22949.21484375,23000.50390625,22904.2734375,22915.076171875,22915.076171875,0,1
2023-01-27 14:00:00+00:00,22915.447265625,23037.75390625,22880.603515625,23001.6484375,23001.6484375,0,0
2023-01-27 15:00:00+00:00,22993.658203125,23127.103515625,22981.96875,23005.236328125,23005.236328125,0,0
2023-01-27 16:00:00+00:00,23000.9921875,23131.234375,22985.71875,23131.234375,23131.234375,0,0
2023-01-27 17:00:00+00:00,23132.78515625,23217.916015625,23118.349609375,23217.916015625,23217.916015625,514127872,-1
2023-01-27 18:00:00+00:00,23217.78515625,23217.78515625,23159.43359375,23185.462890625,23185.462890625,69984256,1
2023-01-27 19:00:00+00:00,23187.02734375,23248.65625,23179.560546875,23245.55859375,23245.55859375,63072256,-1
2023-01-27 20:00:00+00:00,23247.5703125,23417.720703125,23106.306640625,23106.306640625,23106.306640625,1376288768,0
2023-01-27 21:00:00+00:00,23113.3515625,23191.552734375,23104.6796875,23107.05859375,23107.05859375,223444992,0
2023-01-27 22:00:00+00:00,23109.419921875,23110.1640625,23020.05859375,23025.076171875,23025.076171875,69906432,1
2023-01-27 23:00:00+00:00,23024.298828125,23089.021484375,23022.916015625,23077.2890625,23077.2890625,0,0
2023-01-28 00:00:00+00:00,23079.96484375,23165.896484375,23059.41015625,23155.41796875,23155.41796875,0,-1
2023-01-28 01:00:00+00:00,23154.078125,23164.90234375,23092.31640625,23100.91796875,23100.91796875,0,0
2023-01-28 02:00:00+00:00,23100.802734375,23122.671875,23082.861328125,23106.33203125,23106.33203125,0,0
2023-01-28 03:00:00+00:00,23105.154296875,23135.654296875,23094.5,23130.828125,23130.828125,0,0
2023-01-28 04:00:00+00:00,23130.6015625,23135.197265625,23101.650390625,23101.650390625,23101.650390625,0,0
2023-01-28 05:00:00+00:00,23102.27734375,23109.244140625,23063.28125,23075.357421875,23075.357421875,0,0
2023-01-28 06:00:00+00:00,23076.2578125,23095.986328125,23031.603515625,23059.267578125,23059.267578125,0,0
2023-01-28 07:00:00+00:00,23058.376953125,23058.376953125,22976.587890625,23001.173828125,23001.173828125,0,0
2023-01-28 08:00:00+00:00,23002.90625,23015.876953125,22983.15625,23004.8671875,23004.8671875,0,0
2023-01-28 09:00:00+00:00,22999.287109375,23018.158203125,22972.58203125,23009.638671875,23009.638671875,10551296,0
2023-01-28 10:00:00+00:00,23008.98046875,23015.759765625,22988.390625,22988.916015625,22988.916015625,0,0
2023-01-28 11:00:00+00:00,22989.802734375,23008.267578125,22964.517578125,22997.89453125,22997.89453125,0,0
2023-01-28 12:00:00+00:00,22997.408203125,22997.7265625,22944.75,22979.0390625,22979.0390625,0,0
2023-01-28 13:00:00+00:00,22976.2734375,22981.30859375,22908.845703125,22976.9296875,22976.9296875,0,0
2023-01-28 14:00:00+00:00,22978.486328125,22989.50390625,22959.828125,22960.765625,22960.765625,0,1
2023-01-28 15:00:00+00:00,22960.6796875,23040.24609375,22955.890625,23033.318359375,23033.318359375,0,-1
2023-01-28 16:00:00+00:00,23030.787109375,23049.353515625,23017.126953125,23026.234375,23026.234375,0,0
2023-01-28 17:00:00+00:00,23027.326171875,23034.41796875,22994.716796875,23028.408203125,23028.408203125,0,0
2023-01-28 18:00:00+00:00,23028.880859375,23028.880859375,22995.853515625,23002.451171875,23002.451171875,0,1
2023-01-28 19:00:00+00:00,23002.951171875,23049.875,23002.078125,23049.099609375,23049.099609375,0,-1
2023-01-28 20:00:00+00:00,23049.283203125,23051.5234375,22978.328125,22978.328125,22978.328125,0,0
2023-01-28 21:00:00+00:00,22980.01171875,23012.244140625,22973.064453125,23010.572265625,23010.572265625,0,0
2023-01-28 22:00:00+00:00,23008.2578125,23023.03515625,22993.16015625,23005.751953125,23005.751953125,0,1
2023-01-28 23:00:00+00:00,23004.71875,23030.01953125,22988.6015625,23030.01953125,23030.01953125,0,0
2023-01-29 00:00:00+00:00,23031.44921875,23136.10546875,22985.0703125,23128.291015625,23128.291015625,169638912,0
2023-01-29 01:00:00+00:00,23126.712890625,23421.126953125,23125.802734375,23260.513671875,23260.513671875,1719632896,-1
2023-01-29 02:00:00+00:00,23260.224609375,23275.8828125,23110.189453125,23129.1640625,23129.1640625,682795008,1
2023-01-29 03:00:00+00:00,23132.384765625,23196.669921875,23128.708984375,23196.669921875,23196.669921875,194281472,0
2023-01-29 04:00:00+00:00,23195.921875,23228.392578125,23175.083984375,23228.392578125,23228.392578125,127989760,0
2023-01-29 05:00:00+00:00,23229.044921875,23240.240234375,23205.412109375,23240.240234375,23240.240234375,0,-1
2023-01-29 06:00:00+00:00,23238.560546875,23251.46875,23207.771484375,23210.615234375,23210.615234375,40415232,0
2023-01-29 07:00:00+00:00,23208.9296875,23223.09375,23198.958984375,23217.837890625,23217.837890625,0,0
2023-01-29 08:00:00+00:00,23218.400390625,23223.369140625,23177.125,23177.923828125,23177.923828125,0,1
2023-01-29 09:00:00+00:00,23178.701171875,23335.513671875,23177.53125,23301.685546875,23301.685546875,582174720,0
2023-01-29 10:00:00+00:00,23301.953125,23455.544921875,23301.953125,23432.16015625,23432.16015625,1070927872,-1
2023-01-29 11:00:00+00:00,23433.466796875,23463.37109375,23367.35546875,23431.8359375,23431.8359375,1114103808,1
2023-01-29 12:00:00+00:00,23432.57421875,23506.107421875,23391.091796875,23498.642578125,23498.642578125,499974144,0
2023-01-29 13:00:00+00:00,23494.263671875,23594.681640625,23481.9765625,23552.087890625,23552.087890625,714815488,-1
2023-01-29 14:00:00+00:00,23549.373046875,23578.58203125,23475.515625,23535.60546875,23535.60546875,714641408,0
2023-01-29 15:00:00+00:00,23534.67578125,23545.271484375,23502.689453125,23529.798828125,23529.798828125,14372864,1
2023-01-29 16:00:00+00:00,23531.587890625,23600.91015625,23507.033203125,23594.796875,23594.796875,640471040,-1
2023-01-29 17:00:00+00:00,23591.099609375,23625.31640625,23573.1796875,23592.787109375,23592.787109375,464596992,1
2023-01-29 18:00:00+00:00,23589.634765625,23709.60546875,23565.3203125,23688.6640625,23688.6640625,902688768,0
2023-01-29 19:00:00+00:00,23689.275390625,23919.890625,23681.5703125,23900.70703125,23900.70703125,1579069440,-1
2023-01-29 20:00:00+00:00,23897.654296875,23904.732421875,23724.013671875,23724.013671875,23724.013671875,826193920,1
2023-01-29 21:00:00+00:00,23720.88671875,23806.603515625,23694.453125,23802.66015625,23802.66015625,282755072,-1
2023-01-29 22:00:00+00:00,23801.4765625,23805.53125,23742.212890625,23754.501953125,23754.501953125,13955072,0
2023-01-29 23:00:00+00:00,23755.587890625,23861.138671875,23755.587890625,23779.962890625,23779.962890625,514224128,0
2023-01-30 00:00:00+00:00,23774.6484375,23789.34765625,23713.6953125,23772.69140625,23772.69140625,105766912,0
2023-01-30 01:00:00+00:00,23772.20703125,23772.73828125,23657.603515625,23679.736328125,23679.736328125,0,0
2023-01-30 02:00:00+00:00,23680.73828125,23683.044921875,23608.052734375,23649.77734375,23649.77734375,0,1
2023-01-30 03:00:00+00:00,23650.951171875,23694.279296875,23640.849609375,23694.279296875,23694.279296875,72275968,0
2023-01-30 04:00:00+00:00,23694.751953125,23747.34375,23694.751953125,23715.048828125,23715.048828125,9971712,0
2023-01-30 05:00:00+00:00,23716.673828125,23727.087890625,23677.048828125,23727.087890625,23727.087890625,0,-1
2023-01-30 06:00:00+00:00,23727.181640625,23737.990234375,23690.900390625,23704.287109375,23704.287109375,62887936,0
2023-01-30 07:00:00+00:00,23703.28125,23707.78515625,23624.40625,23653.94140625,23653.94140625,221149184,0
2023-01-30 08:00:00+00:00,23655.265625,23675.697265625,23563.728515625,23565.150390625,23565.150390625,468676608,0
2023-01-30 09:00:00+00:00,23566.37109375,23566.37109375,23194.595703125,23202.78515625,23202.78515625,1238425600,0
2023-01-30 10:00:00+00:00,23203.0625,23292.66796875,23166.82421875,23231.46484375,23231.46484375,0,0
2023-01-30 11:00:00+00:00,23233.98828125,23270.62890625,23111.275390625,23115.6171875,23115.6171875,0,0
2023-01-30 12:00:00+00:00,23117.896484375,23145.78515625,23041.85546875,23082.6875,23082.6875,433418240,1
2023-01-30 13:00:00+00:00,23083.880859375,23130.181640625,23082.03515625,23086.5703125,23086.5703125,0,0
2023-01-30 14:00:00+00:00,23085.548828125,23269.65625,23067.935546875,23269.65625,23269.65625,155074560,-1
2023-01-30 15:00:00+00:00,23271.5078125,23296.52734375,23114.560546875,23172.375,23172.375,487917568,0
2023-01-30 16:00:00+00:00,23176.033203125,23236.83203125,23162.291015625,23169.017578125,23169.017578125,0,0
2023-01-30 17:00:00+00:00,23169.8984375,23231.080078125,23141.62109375,23141.62109375,23141.62109375,0,0
2023-01-30 18:00:00+00:00,23140.220703125,23171.265625,23112.958984375,23141.271484375,23141.271484375,0,0
2023-01-30 19:00:00+00:00,23142.78125,23150.427734375,22747.177734375,22794.240234375,22794.240234375,152311808,0
2023-01-30 20:00:00+00:00,22796.287109375,22826.791015625,22689.447265625,22723.08984375,22723.08984375,0,0
2023-01-30 21:00:00+00:00,22719.0625,22803.404296875,22719.0625,22764.4296875,22764.4296875,0,0
2023-01-30 22:00:00+00:00,22764.6875,22781.763671875,22657.58203125,22737.443359375,22737.443359375,359413760,1
2023-01-30 23:00:00+00:00,22737.3828125,22841.3359375,22737.3828125,22841.3359375,22841.3359375,0,0
2023-01-31 00:00:00+00:00,22840.796875,22864.251953125,22765.568359375,22857.765625,22857.765625,6375424,0
2023-01-31 01:00:00+00:00,22855.978515625,22870.337890625,22797.083984375,22858.328125,22858.328125,0,0
2023-01-31 02:00:00+00:00,22855.1484375,22909.501953125,22847.1796875,22893.318359375,22893.318359375,0,-1
2023-01-31 03:00:00+00:00,22890.263671875,22890.263671875,22858.869140625,22861.8046875,22861.8046875,0,0
2023-01-31 04:00:00+00:00,22859.744140625,22874.23046875,22831.37890625,22862.1171875,22862.1171875,0,0
2023-01-31 05:00:00+00:00,22864.33984375,22876.634765625,22811.490234375,22811.490234375,22811.490234375,32851968,1
2023-01-31 06:00:00+00:00,22811.580078125,22865.125,22789.78125,22836.01953125,22836.01953125,158156800,0
2023-01-31 07:00:00+00:00,22836.1953125,22970.19921875,22831.412109375,22964.65234375,22964.65234375,199002112,-1
2023-01-31 08:00:00+00:00,22967.376953125,22984.0546875,22877.017578125,22904.79296875,22904.79296875,0,0
2023-01-31 09:00:00+00:00,22909.0,22944.982421875,22905.12890625,22916.3671875,22916.3671875,0,0
2023-01-31 10:00:00+00:00,22915.84375,22915.84375,22860.8515625,22860.8515625,22860.8515625,0,1
2023-01-31 11:00:00+00:00,22862.25,22896.26953125,22851.3984375,22896.26953125,22896.26953125,0,0
2023-01-31 12:00:00+00:00,22891.890625,22926.375,22874.431640625,22923.814453125,22923.814453125,0,0
2023-01-31 13:00:00+00:00,22921.763671875,23093.845703125,22915.92578125,23093.845703125,23093.845703125,663474176,0
2023-01-31 14:00:00+00:00,23097.470703125,23167.228515625,23080.984375,23150.294921875,23150.294921875,350732288,-1
2023-01-31 15:00:00+00:00,23148.70703125,23185.14453125,23113.515625,23133.6640625,23133.6640625,0,0
2023-01-31 16:00:00+00:00,23133.8046875,23194.484375,23111.458984375,23124.517578125,23124.517578125,112703488,1
2023-01-31 17:00:00+00:00,23122.8515625,23175.6796875,23110.09375,23155.861328125,23155.861328125,0,0
2023-01-31 18:00:00+00:00,23155.53515625,23186.8359375,23137.81640625,23184.529296875,23184.529296875,0,-1
2023-01-31 19:00:00+00:00,23186.431640625,23186.796875,23114.263671875,23172.80859375,23172.80859375,0,0
2023-01-31 20:00:00+00:00,23172.708984375,23176.634765625,23083.880859375,23116.26171875,23116.26171875,0,0
2023-01-31 21:00:00+00:00,23116.439453125,23125.4609375,22884.88671875,22939.33984375,22939.33984375,621959168,1
2023-01-31 22:00:00+00:00,22939.14453125,23225.021484375,22897.951171875,23188.658203125,23188.658203125,399417344,-1
2023-01-31 23:00:00+00:00,23184.4609375,23184.4609375,23100.556640625,23139.36328125,23139.36328125,106780672,0
2023-02-01 00:00:00+00:00,23137.8359375,23151.828125,23053.23828125,23095.427734375,23095.427734375,23357440,0
2023-02-01 01:00:00+00:00,23095.353515625,23166.1328125,23070.189453125,23133.88671875,23133.88671875,43714560,0
2023-02-01 02:00:00+00:00,23134.908203125,23134.908203125,23098.31640625,23114.662109375,23114.662109375,0,0
2023-02-01 03:00:00+00:00,23113.8359375,23124.640625,23076.84765625,23124.640625,23124.640625,21141504,0
2023-02-01 04:00:00+00:00,23126.60546875,23152.44921875,23122.220703125,23141.2421875,23141.2421875,0,0
2023-02-01 05:00:00+00:00,23142.822265625,23167.71484375,23128.275390625,23128.275390625,23128.275390625,0,0
2023-02-01 06:00:00+00:00,23127.89453125,23127.89453125,23071.306640625,23071.306640625,23071.306640625,0,0
2023-02-01 07:00:00+00:00,23072.9296875,23119.291015625,23052.35546875,23091.3359375,23091.3359375,0,0
2023-02-01 08:00:00+00:00,23084.267578125,23087.8671875,22979.56640625,22989.939453125,22989.939453125,222179328,1
