time,open,high,low,close,volume,turnover,date,class,norm_revenue
2023-07-02 06:00:00,30484.01,30514.99,30475.01,30481.5,54.102975,1649822.25274427,2023-07-02,0,-0.18673894150943646
2023-07-02 07:00:00,30481.5,30519.5,30480.0,30513.01,38.675373,1179622.57628922,2023-07-02,0,0.10095258062443464
2023-07-02 08:00:00,30513.01,30551.0,30488.0,30488.0,96.507466,2945101.50249738,2023-07-02,0,-0.12739286426823504
2023-07-02 09:00:00,30488.0,30548.0,30488.0,30522.45,56.959135,1738900.49752077,2023-07-02,0,0.18714134511013927
2023-07-02 10:00:00,30522.45,30542.0,30510.0,30514.0,94.648529,2889207.44253916,2023-07-02,1,0.0
2023-07-02 11:00:00,30514.0,30542.29,30508.65,30542.28,44.078744,1345542.16203252,2023-07-02,0,-1.8985740542402205
2023-07-02 12:00:00,30542.28,30571.5,30504.0,30526.01,43.476263,1327961.0314956,2023-07-02,0,-2.8400753491591564
2023-07-02 13:00:00,30526.01,30529.49,30496.51,30518.01,79.36941,2421842.56453938,2023-07-02,0,-3.303013908430901
2023-07-02 14:00:00,30518.01,30628.0,30495.0,30592.37,181.617906,5548430.23319368,2023-07-02,-1,1.0
2023-07-02 15:00:00,30592.37,30612.0,30165.09,30502.01,718.585255,21819919.23970769,2023-07-02,1,0.0
2023-07-02 16:00:00,30502.01,30695.54,30480.13,30565.99,241.888463,7399972.87472241,2023-07-02,0,0.1687446194532303
2023-07-02 17:00:00,30565.99,30582.51,30428.76,30444.03,176.728976,5393019.07484697,2023-07-02,1,0.0
2023-07-02 18:00:00,30444.03,30525.0,30370.51,30524.0,189.780117,5780389.06213663,2023-07-02,0,0.2291382233113665
2023-07-02 19:00:00,30524.0,30564.24,30520.0,30561.09,54.45782,1663484.02236386,2023-07-02,0,0.6759465261302572
2023-07-02 20:00:00,30561.09,30621.0,30527.27,30587.99,98.693306,3016835.98365116,2023-07-02,-1,1.0
2023-07-02 21:00:00,30587.99,30612.0,30546.64,30556.08,213.524283,6531428.14414124,2023-07-02,1,0.0
2023-07-02 22:00:00,30556.08,30794.0,30418.0,30650.01,700.356823,21439935.67893999,2023-07-02,-1,1.0
2023-07-02 23:00:00,30650.01,30657.57,30557.53,30616.02,277.116211,8478575.77098358,2023-07-02,1,0.0
2023-07-03 00:00:00,30616.02,30689.11,30586.01,30635.98,163.779168,5017313.29274796,2023-07-03,0,-14.832535885177832
2023-07-03 01:00:00,30635.98,30756.77,30635.98,30660.09,134.766828,4135825.78317318,2023-07-03,0,-6.180622009573672
2023-07-03 02:00:00,30660.09,30786.0,30660.09,30754.85,155.570933,4782814.77380805,2023-07-03,0,27.824162679444015
2023-07-03 03:00:00,30754.85,30795.62,30752.91,30756.0,140.613655,4327277.79164809,2023-07-03,-1,28.236842105282136
2023-07-03 04:00:00,30756.0,30793.81,30672.0,30678.0,244.978435,7526385.20295776,2023-07-03,0,0.2464114832535975
2023-07-03 05:00:00,30678.0,30701.53,30672.0,30680.1,219.412073,6732077.83578287,2023-07-03,-1,1.0
2023-07-03 06:00:00,30680.1,30683.54,30612.03,30651.99,121.035315,3710632.52388875,2023-07-03,0,-9.087320574168421
2023-07-03 07:00:00,30651.99,30757.99,30642.47,30665.28,234.070006,7184157.13537901,2023-07-03,0,-4.31818181818532
2023-07-03 08:00:00,30665.28,30700.47,30606.25,30641.18,220.923915,6772457.51064484,2023-07-03,0,-12.966507177042331
2023-07-03 09:00:00,30641.18,30670.14,30604.36,30608.99,82.613404,2532015.25836812,2023-07-03,1,0.0
2023-07-03 10:00:00,30608.99,30663.83,30585.0,30644.48,230.115513,7046770.87667086,2023-07-03,0,-9.256644368354547
2023-07-03 11:00:00,30644.48,30676.0,30616.87,30626.08,164.42476,5038883.88529161,2023-07-03,1,0.0
2023-07-03 12:00:00,30626.08,30654.25,30569.99,30654.24,168.757238,5165663.240803,2023-07-03,0,-0.0884690614233807
2023-07-03 13:00:00,30654.24,30695.0,30614.0,30655.64,153.570444,4706348.18710115,2023-07-03,0,-0.0847332029139657
2023-07-03 14:00:00,30655.64,30756.0,30654.0,30737.29,173.743698,5334634.75427175,2023-07-03,0,0.13314740229618652
2023-07-03 15:00:00,30737.29,31169.15,30737.29,31062.14,1050.4538,32553111.59656142,2023-07-03,-1,1.0
2023-07-03 16:00:00,31062.14,31129.99,30827.31,31042.66,495.691049,15358342.91002185,2023-07-03,0,0.9480181973117747
2023-07-03 17:00:00,31042.66,31058.0,30912.37,31000.0,298.860711,9262432.28595463,2023-07-03,1,0.0
2023-07-03 18:00:00,31000.0,31258.0,30994.0,31201.99,441.567407,13752770.11424528,2023-07-03,0,0.7151296191526392
2023-07-03 19:00:00,31201.99,31382.58,31129.7,31257.73,624.286631,19521553.55398046,2023-07-03,-1,1.0
2023-07-03 20:00:00,31257.73,31298.0,31111.46,31121.35,354.074051,11050320.52844444,2023-07-03,0,0.30300282490196007
2023-07-03 21:00:00,31121.35,31129.45,30907.31,31048.58,264.586042,8212930.41764532,2023-07-03,1,0.0
2023-07-03 22:00:00,31048.58,31146.0,31040.0,31124.0,200.146195,6225091.36069965,2023-07-03,0,0.07566261085588043
2023-07-03 23:00:00,31124.0,31159.79,31084.27,31157.42,202.937278,6315565.64316952,2023-07-03,-1,0.2663499907644907
2023-07-04 00:00:00,31157.42,31185.75,31102.0,31116.72,112.200421,3494595.78198217,2023-07-04,0,0.03412448620792911
2023-07-04 01:00:00,31116.72,31320.16,31112.57,31286.0,237.329231,7411175.38635914,2023-07-04,-1,1.0
2023-07-04 02:00:00,31286.0,31321.99,31206.27,31263.01,199.399714,6233192.46386047,2023-07-04,0,0.8688239717504643
2023-07-04 03:00:00,31263.01,31265.56,31178.99,31195.99,175.340704,5474904.89702394,2023-07-04,0,0.4864221703897486
2023-07-04 04:00:00,31195.99,31214.0,31006.54,31058.51,243.400523,7569216.91470289,2023-07-04,0,-0.29800933738516816
2023-07-04 05:00:00,31058.51,31090.33,30973.18,30978.02,165.456225,5135916.27297002,2023-07-04,1,0.0
2023-07-04 06:00:00,30978.02,31053.24,30870.72,31002.73,222.356354,6888414.07324521,2023-07-04,0,-1.3337671776774591
2023-07-04 07:00:00,31002.73,31031.99,30906.88,30912.0,120.492284,3732414.65594363,2023-07-04,0,-4.5773746536376105
2023-07-04 08:00:00,30912.0,30979.71,30910.0,30931.99,150.091358,4644194.3176922,2023-07-04,0,-3.8627299556937227
2023-07-04 09:00:00,30931.99,31044.4,30873.86,31020.4,204.089023,6321918.3934818,2023-07-04,0,-0.7020627348225902
2023-07-04 10:00:00,31020.4,31053.5,30950.0,31026.68,202.148821,6269051.87747893,2023-07-04,0,-0.47755204432301923
2023-07-04 11:00:00,31026.68,31078.84,31005.0,31068.01,154.47217,4794792.32236588,2023-07-04,-1,1.0
2023-07-04 12:00:00,31068.01,31078.63,31018.75,31046.55,165.499985,5139238.84409829,2023-07-04,0,0.2328026404265144
2023-07-04 13:00:00,31046.55,31056.5,30983.93,31003.95,211.139807,6549086.11538275,2023-07-04,0,-1.2901520435357734
2023-07-04 14:00:00,31003.95,31046.0,30958.34,30978.0,146.07463,4528870.29641002,2023-07-04,0,-2.2178673967945484
2023-07-04 15:00:00,30978.0,31013.8,30881.14,30964.0,233.403374,7221149.24419689,2023-07-04,0,-2.7183689361248953
2023-07-04 16:00:00,30964.0,31126.95,30793.9,30958.01,432.263921,13382017.35926746,2023-07-04,0,-2.932512094738436
2023-07-04 17:00:00,30958.01,30991.86,30869.09,30902.04,304.747942,9425535.16786226,2023-07-04,0,-4.9334457487611685
2023-07-04 18:00:00,30902.04,30932.0,30842.0,30897.98,150.132435,4637591.32326598,2023-07-04,0,-5.078591195167015
2023-07-04 19:00:00,30897.98,30912.94,30613.63,30694.0,608.546969,18704075.67068562,2023-07-04,1,0.0
2023-07-04 20:00:00,30694.0,30805.96,30671.99,30798.01,174.255176,5356096.03288676,2023-07-04,0,0.37814608940036654
2023-07-04 21:00:00,30798.01,30825.83,30760.75,30806.01,75.699179,2331316.24679268,2023-07-04,0,0.4492252619221118
2023-07-04 22:00:00,30806.01,30820.63,30770.66,30820.62,56.834522,1750101.01495933,2023-07-04,0,0.5790336007399545
2023-07-04 23:00:00,30820.62,30842.3,30764.0,30765.99,53.520778,1648756.11963254,2023-07-04,0,0.09365170138210922
2023-07-05 00:00:00,30765.99,30839.99,30750.01,30759.8,94.71667,2916209.5949648,2023-07-05,0,0.03865419164338811
2023-07-05 01:00:00,30759.8,30839.57,30754.01,30794.75,51.627045,1590295.82665429,2023-07-05,0,0.34918132659776946
